,Board Name,Board Type,School Type,School Level,School Language,Grade Range,City,Enrolment,Percentage of Students Whose First Language Is Not English,Percentage of Students Whose First Language Is Not French,Percentage of Students Who Are New to Canada from a Non-English Speaking Country,Percentage of Students Who Are New to Canada from a Non-French Speaking Country,Percentage of Students Receiving Special Education Services,Percentage of Students Identified as Gifted,Percentage of Children Who Live in Low-Income Households,Percentage of Students Whose Parents Have Some University Education,Avg_EQAO,Avg_change_EQAO,Avg_age_aggr,Age_0to14yrs_aggr,Age_15to64yrs_aggr,Age_65+yrs_aggr,Avg_household_size_aggr,Perc_Dwelling_Single-detached house_aggr,Perc_Dwelling_Apartment_aggr,Perc_Dwelling_Otherattached_aggr,Perc_MaritalStatus_Married_aggr,Perc_MaritalStatus_NotMarried_aggr,Perc_KnowledgeofOfficialLanguage_EnglishOnly_aggr,Perc_KnowledgeofOfficialLanguage_FrenchOnly_aggr,Perc_KnowledgeofOfficialLanguage_both_aggr,Perc_KnowledgeofOfficialLanguage_none_aggr,Perc_Canadian citizens_aggr,Perc_NotCanadianCitizens_aggr,Perc_Immigration_Non-immigrants_aggr,Perc_Immigration_Immigrants_aggr,Perc_Immigration_Non-permanent residents_aggr,Perc_Immigration_SelectedPlacesBirth_Americas_aggr,Perc_Immigration_SelectedPlacesBirth_Europe_aggr,Perc_Immigration_SelectedPlacesBirth_Africa_aggr,Perc_Immigration_SelectedPlacesBirth_Asia_aggr,Perc_Immigration_SelectedPlacesBirth_Oceania_Other_aggr,Perc_Housing_Owner_aggr,Perc_Housing_Renter_aggr,Perc_Housing_BandHousing_aggr,Perc_EthnicOrigin_NorthAmericanAboriginal_aggr,Perc_EthnicOrigin_OtherNorthAmerican_aggr,Perc_EthnicOrigin_European_aggr,Perc_EthnicOrigin_Caribbean_aggr,Perc_EthnicOrigin_LatinCentralSouthAmerican_aggr,Perc_EthniOrigin_African_aggr,Perc_EthnicOrigin_Oceania_aggr,Perc_Education_No certificateDiplomaDegree_aggr,Perc_Education_Secondary(high)SchoolDiploma_aggr,Perc_Education_PostsecondaryCertificateDiplomaDegree_ApprenticeshipTradesCertificateDiploma_aggr,Perc_Education_PostsecondaryCertificateDiplomaDegree_CollegeCEGEPOtherNon-universityCertificateDiploma_aggr,Perc_Education_PostsecondaryCertificateDiplomaDegree_UniversityCertificateDiplomaBelowBachelorLevel_aggr,Perc_Education_PostsecondaryCertificateDiplomaDegree_UniversityCertificateDiplomaDegreeBachelorLevelAbove_aggr,Perc_Labour_InLabourForce_Employed_aggr,Perc_Labour_InLabourForce_Unemployed_aggr,Perc_Labour_NotInLabourForce_aggr,EQAO_Class
1889,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Thunder Bay,191.0,0.0,100.0,0.0,0.0,8.3,0.0,11.4,38.5,71.5,15.833333333333334,46.95,12.600000000000001,57.875,29.049999999999997,2.4,79.3103448275862,0.0,20.689655172413794,61.18421052631579,38.81578947368421,93.39080459770115,0.28735632183908044,6.321839080459771,0.0,98.62637362637363,1.3736263736263736,89.45945945945945,9.45945945945946,1.0810810810810811,0.0,87.5,0.0,12.5,0.0,77.02702702702703,22.972972972972975,0.0,9.95475113122172,16.289592760180994,72.17194570135746,1.1312217194570136,0.0,0.4524886877828055,0.0,21.656050955414013,27.388535031847134,7.643312101910828,25.159235668789808,1.5923566878980893,16.560509554140125,47.46835443037975,2.848101265822785,49.68354430379747,Fair
1890,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Thunder Bay,219.0,0.0,100.0,0.0,0.0,10.0,0.0,5.7,45.7,58.166666666666664,0.16666666666666666,39.5,18.3,68.17500000000001,13.15,2.85,88.81789137380191,2.2364217252396164,8.945686900958465,67.92189679218968,32.07810320781032,91.0299003322259,0.0,8.637873754152823,0.33222591362126247,97.0033296337403,2.9966703662597114,90.68736141906874,8.314855875831485,0.9977827050997782,13.698630136986301,67.12328767123287,6.8493150684931505,12.32876712328767,0.0,91.20521172638436,8.794788273615636,0.0,5.954631379962192,18.99810964083176,73.62948960302458,0.3780718336483932,0.0,0.8506616257088847,0.1890359168241966,13.068181818181818,21.448863636363637,8.948863636363637,25.426136363636363,2.272727272727273,28.83522727272727,67.65957446808511,3.9716312056737593,28.368794326241137,Bad
1891,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Gorham,156.0,0.0,100.0,0.0,0.0,10.2,0.0,6.7,42.5,71.5,-1.3333333333333333,42.725,14.425,70.275,14.899999999999999,2.5250000000000004,98.98477157360406,0.0,1.015228426395939,68.93424036281179,31.065759637188208,92.7734375,0.0,7.03125,0.1953125,99.02152641878669,0.9784735812133072,91.9921875,8.0078125,0.0,9.75609756097561,85.36585365853658,0.0,4.878048780487805,0.0,95.07389162561576,4.926108374384237,0.0,4.462809917355372,19.50413223140496,74.21487603305785,1.1570247933884297,0.0,0.6611570247933884,0.0,14.027149321266968,26.018099547511316,13.800904977375566,25.339366515837103,2.262443438914027,18.552036199095024,63.534675615212535,4.47427293064877,31.991051454138702,Fair
1892,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Secondary,English,9-12,Thunder Bay,791.0,6.1,99.6,2.1,2.1,18.5,0.0,15.5,34.8,69.66666666666667,-1.0,46.900000000000006,14.925,55.5,30.475,1.975,37.68115942028986,17.391304347826086,44.927536231884055,43.988269794721404,56.01173020527859,92.76807980049875,0.0,6.733167082294264,0.4987531172069825,96.54320987654322,3.45679012345679,87.71498771498771,10.565110565110565,1.71990171990172,13.953488372093023,74.4186046511628,0.0,11.627906976744185,0.0,38.67924528301887,61.32075471698113,0.0,13.821138211382115,17.88617886178862,66.05691056910568,0.0,1.0162601626016259,1.2195121951219512,0.0,27.82608695652174,22.608695652173914,8.985507246376812,21.15942028985507,2.318840579710145,17.101449275362317,41.15942028985507,5.217391304347826,53.62318840579711,Fair
1893,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Kakabeka Falls,171.0,0.0,100.0,0.0,0.0,7.0,0.0,10.6,40.7,57.833333333333336,-14.166666666666666,42.875,14.825,67.125,18.174999999999997,2.525,97.53086419753086,0.0,2.4691358024691357,69.56521739130434,30.434782608695656,94.7845804988662,0.0,5.215419501133787,0.0,98.83177570093457,1.1682242990654206,95.75471698113208,4.245283018867925,0.0,26.31578947368421,73.68421052631578,0.0,0.0,0.0,95.20958083832335,4.790419161676647,0.0,4.909090909090909,25.09090909090909,70.0,0.0,0.0,0.0,0.0,21.38888888888889,28.61111111111111,10.0,26.111111111111114,0.8333333333333334,13.055555555555557,61.87845303867403,4.696132596685083,33.42541436464088,Bad
1894,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Thunder Bay,238.0,5.9,100.0,0.0,0.0,20.5,0.0,24.5,20.6,41.333333333333336,-15.0,41.8,13.225,71.22500000000001,15.325000000000001,2.0999999999999996,76.66666666666667,0.0,23.333333333333332,51.07033639143731,48.92966360856269,93.40369393139841,0.0,6.596306068601583,0.0,98.20971867007673,1.7902813299232736,95.62982005141389,4.370179948586118,0.0,46.15384615384615,53.84615384615385,0.0,0.0,0.0,75.0,25.0,0.0,13.253012048192772,19.076305220883537,67.26907630522089,0.4016064257028112,0.0,0.0,0.0,23.547400611620795,30.886850152905197,7.64525993883792,25.993883792048926,0.6116207951070336,11.314984709480122,64.43768996960486,5.167173252279635,30.3951367781155,Bad
1896,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Thunder Bay,171.0,0.0,100.0,0.0,0.0,21.6,0.0,33.1,20.7,83.66666666666667,52.833333333333336,38.0,18.375,70.07499999999999,12.375,2.075,46.198830409356724,9.35672514619883,44.44444444444444,38.869257950530034,61.130742049469966,93.8953488372093,0.0,5.523255813953488,0.5813953488372093,98.81656804733728,1.183431952662722,94.13489736070382,5.865102639296188,0.0,19.047619047619047,57.14285714285714,0.0,23.809523809523807,0.0,47.953216374269005,52.046783625730995,0.0,17.83295711060948,25.5079006772009,56.659142212189614,0.0,0.0,0.0,0.0,28.11387900355872,32.74021352313167,7.11743772241993,20.640569395017792,3.558718861209965,7.829181494661921,52.12765957446809,7.092198581560284,40.78014184397163,Excellent
1897,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-6,Shuniah,67.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,40.3,72.33333333333333,0.0,46.9,11.675,66.8,22.25,2.35,99.4186046511628,0.0,0.5813953488372093,69.27083333333334,30.729166666666668,90.13761467889908,0.0,9.63302752293578,0.22935779816513763,98.6046511627907,1.3953488372093024,91.35514018691589,8.177570093457943,0.46728971962616817,11.428571428571429,88.57142857142857,0.0,0.0,0.0,96.19565217391305,3.804347826086957,0.0,4.835589941972921,21.663442940038685,72.92069632495163,0.0,0.0,0.0,0.5802707930367506,16.187989556135772,19.5822454308094,13.054830287206268,26.109660574412537,2.8720626631853787,22.193211488250654,53.94736842105263,3.421052631578948,42.63157894736842,Fair
1898,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Thunder Bay,311.0,0.0,100.0,0.0,0.0,10.9,0.0,0.0,59.9,77.5,3.6666666666666665,39.675,17.875,70.97500000000001,11.375,2.975,100.0,0.0,0.0,70.95709570957096,29.042904290429046,89.67391304347827,0.2717391304347826,9.782608695652174,0.2717391304347826,98.93333333333332,1.0666666666666667,92.20430107526882,7.795698924731183,0.0,13.793103448275861,41.37931034482759,6.896551724137931,31.03448275862069,6.896551724137931,100.0,0.0,0.0,4.793028322440087,20.915032679738562,72.1132897603486,0.4357298474945534,0.6535947712418301,1.0893246187363834,0.0,9.385113268608414,25.24271844660194,7.119741100323624,20.711974110032365,3.2362459546925564,34.3042071197411,68.93203883495146,2.912621359223301,28.155339805825243,Fair
1899,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Thunder Bay,192.0,0.0,100.0,0.0,0.0,22.9,0.0,37.8,7.7,76.83333333333333,-2.6666666666666665,39.45,16.85,70.15,12.975,2.175,65.03067484662577,9.202453987730062,25.766871165644172,42.61168384879725,57.388316151202744,93.69627507163324,0.0,5.730659025787966,0.5730659025787965,96.24277456647398,3.7572254335260116,89.30635838150289,10.115606936416185,0.5780346820809248,10.256410256410255,71.7948717948718,0.0,17.94871794871795,0.0,60.60606060606061,39.39393939393939,0.0,21.247113163972287,22.632794457274827,54.734411085450354,0.4618937644341801,0.0,0.9237875288683602,0.0,37.93103448275862,29.655172413793103,5.862068965517241,20.689655172413794,0.0,5.862068965517241,47.61904761904761,7.482993197278912,44.89795918367347,Fair
1900,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Thunder Bay,132.0,0.0,100.0,0.0,0.0,15.9,0.0,31.2,16.8,52.833333333333336,-1.5,42.349999999999994,14.7,67.725,18.15,2.525,61.627906976744185,0.0,38.372093023255815,57.92349726775956,42.07650273224044,93.42723004694837,0.0,5.868544600938967,0.7042253521126761,97.57869249394673,2.4213075060532687,90.0485436893204,9.951456310679612,0.0,4.761904761904762,52.38095238095239,9.523809523809524,33.33333333333333,0.0,85.29411764705883,14.705882352941178,0.0,6.693711967545639,23.935091277890468,67.13995943204868,0.4056795131845842,0.0,1.8255578093306288,0.0,20.949720670391063,29.05027932960894,7.262569832402235,22.067039106145252,1.9553072625698324,18.71508379888268,51.820728291316534,7.002801120448179,41.17647058823529,Bad
1901,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Thunder Bay,183.0,12.0,100.0,6.6,6.6,11.4,0.0,36.2,35.2,45.833333333333336,6.833333333333333,47.349999999999994,10.05,64.725,25.8,1.975,55.85106382978723,7.9787234042553195,36.17021276595745,45.5026455026455,54.4973544973545,89.03394255874673,0.0,10.704960835509137,0.26109660574412535,99.46666666666667,0.5333333333333333,90.95744680851064,9.042553191489363,0.0,18.75,75.0,6.25,0.0,0.0,64.0625,35.9375,0.0,13.37719298245614,16.00877192982456,68.42105263157895,0.0,0.43859649122807015,0.8771929824561403,0.8771929824561403,20.535714285714285,22.023809523809522,8.035714285714286,23.214285714285715,3.273809523809524,22.916666666666664,55.25525525525525,5.7057057057057055,39.03903903903904,Bad
1902,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Secondary,English,9-12,Thunder Bay,545.0,2.6,99.6,0.0,0.0,22.5,0.0,13.8,27.7,66.33333333333333,-1.3333333333333333,43.52499999999999,13.375,66.85,19.849999999999998,2.05,63.80368098159509,14.723926380368098,21.472392638036812,45.89041095890411,54.109589041095894,89.25373134328358,0.0,10.149253731343283,0.5970149253731344,99.42363112391931,0.5763688760806917,93.02325581395348,6.976744186046512,0.0,0.0,83.33333333333334,0.0,16.666666666666664,0.0,67.44186046511628,32.55813953488372,0.0,11.529411764705882,19.76470588235294,68.70588235294117,0.0,0.0,0.0,0.0,22.442244224422442,27.722772277227726,7.590759075907591,21.122112211221122,2.9702970297029703,18.151815181518153,58.666666666666664,5.0,36.333333333333336,Fair
1903,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Slate River,205.0,0.0,100.0,0.0,0.0,12.1,0.0,7.4,35.7,75.5,24.666666666666668,40.6,17.525,66.925,15.399999999999999,2.75,94.9685534591195,0.0,5.031446540880504,69.58904109589041,30.41095890410959,95.23809523809523,0.0,4.761904761904762,0.0,98.64253393665159,1.3574660633484164,94.54545454545455,5.454545454545454,0.0,24.0,76.0,0.0,0.0,0.0,91.25,8.75,0.0,6.96798493408663,19.962335216572505,73.06967984934086,0.0,0.0,0.0,0.0,15.32033426183844,22.56267409470752,10.584958217270195,28.133704735376046,2.785515320334262,20.61281337047354,66.7605633802817,2.8169014084507045,30.422535211267604,Fair
1904,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Thunder Bay,252.0,0.0,99.2,0.0,0.0,17.0,0.0,23.3,31.2,67.83333333333333,-3.0,45.475,12.024999999999999,65.32499999999999,23.275,2.05,67.05202312138728,9.248554913294797,23.699421965317917,52.27272727272727,47.72727272727273,93.96551724137932,0.0,6.0344827586206895,0.0,99.4475138121547,0.5524861878453038,90.10989010989012,9.89010989010989,0.0,6.25,93.75,0.0,0.0,0.0,68.57142857142857,31.428571428571427,0.0,10.585585585585585,20.045045045045047,68.91891891891892,0.0,0.45045045045045046,0.0,0.0,23.4375,26.5625,5.3125,26.25,1.875,16.5625,55.83596214511041,5.993690851735016,38.170347003154575,Fair
1905,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Secondary,English,9-12,Thunder Bay,829.0,2.3,99.4,0.0,0.0,23.1,0.0,11.4,28.4,55.666666666666664,-7.666666666666667,49.37500000000001,9.2,61.25,29.0,2.175,74.25149700598801,0.0,25.748502994011975,57.098765432098766,42.901234567901234,94.67787114845937,0.0,5.322128851540616,0.0,98.84057971014492,1.1594202898550725,90.7514450867052,8.092485549132949,1.1560693641618496,7.6923076923076925,57.692307692307686,0.0,34.61538461538461,0.0,89.82035928143712,10.179640718562874,0.0,6.356968215158925,23.71638141809291,69.43765281173594,0.0,0.4889975550122249,0.0,0.0,23.300970873786408,28.155339805825243,9.385113268608414,26.860841423948216,2.912621359223301,9.385113268608414,52.459016393442624,1.639344262295082,45.90163934426229,Bad
1906,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Thunder Bay,325.0,4.3,99.4,0.0,0.0,18.7,0.0,22.4,22.6,70.66666666666667,6.0,48.925000000000004,10.299999999999999,61.65,28.875,1.95,53.84615384615385,0.0,46.15384615384615,46.20253164556962,53.79746835443038,94.88636363636364,0.0,4.829545454545454,0.2840909090909091,96.80851063829788,3.1914893617021276,92.81914893617021,6.117021276595745,1.0638297872340425,23.076923076923077,53.84615384615385,0.0,15.384615384615385,7.6923076923076925,52.63157894736842,47.368421052631575,0.0,8.88382687927107,19.362186788154897,69.4760820045558,0.45558086560364464,0.683371298405467,0.45558086560364464,0.683371298405467,22.22222222222222,29.32098765432099,8.333333333333332,25.0,0.9259259259259258,14.19753086419753,47.07692307692308,5.538461538461538,47.38461538461539,Fair
1907,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Kakabeka Falls,157.0,0.0,100.0,0.0,0.0,10.8,0.0,16.1,39.6,39.666666666666664,7.666666666666667,43.15,14.425,68.35,17.675,2.425,98.73417721518987,0.0,1.2658227848101267,70.67448680351906,29.32551319648094,94.05940594059405,0.0,5.9405940594059405,0.0,98.56801909307876,1.431980906921241,95.89371980676329,4.1062801932367154,0.0,23.52941176470588,76.47058823529412,0.0,0.0,0.0,94.51219512195121,5.487804878048781,0.0,5.098039215686274,22.35294117647059,72.54901960784314,0.0,0.0,0.0,0.0,19.428571428571427,25.142857142857146,9.428571428571429,28.57142857142857,1.1428571428571428,16.28571428571429,62.57142857142857,6.2857142857142865,31.142857142857146,Bad
1908,Lakehead DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Thunder Bay,561.0,8.4,100.0,3.6,3.7,5.1,0.0,12.1,55.8,75.5,2.0,40.025,18.625,66.2,15.249999999999998,2.7,81.29032258064515,2.258064516129032,16.451612903225808,66.23188405797102,33.768115942028984,90.43280182232346,0.0,9.225512528473805,0.3416856492027335,96.81456200227532,3.1854379977246867,87.35763097949885,11.617312072892938,1.0250569476082005,8.080808080808081,69.6969696969697,5.05050505050505,17.17171717171717,0.0,87.41935483870968,12.580645161290322,0.0,7.100591715976331,16.765285996055226,74.35897435897436,0.19723865877712032,0.0,1.3806706114398422,0.19723865877712032,13.304093567251464,21.34502923976608,7.894736842105263,25.146198830409354,2.3391812865497075,29.97076023391813,65.93567251461988,4.093567251461988,29.97076023391813,Fair
1909,Lambton Kent DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-6,Wallaceburg,282.0,0.0,100.0,0.0,0.0,19.5,0.0,36.8,4.1,49.5,-2.8333333333333335,43.175,16.975,62.675000000000004,20.125000000000004,2.3499999999999996,86.18421052631578,0.0,13.815789473684212,59.4059405940594,40.5940594059406,96.46739130434783,0.0,2.989130434782609,0.5434782608695652,98.94179894179894,1.0582010582010581,94.44444444444444,5.555555555555555,0.0,21.052631578947366,57.89473684210527,0.0,21.052631578947366,0.0,80.74534161490683,19.25465838509317,0.0,12.06140350877193,30.701754385964914,56.79824561403509,0.0,0.0,0.43859649122807015,0.0,21.656050955414013,35.6687898089172,11.146496815286625,22.29299363057325,0.6369426751592357,8.598726114649681,51.42857142857142,3.8095238095238098,44.761904761904766,Bad
1910,Lambton Kent DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Camlachie,107.0,0.0,100.0,0.0,0.0,19.6,0.0,0.0,50.7,72.66666666666667,9.333333333333334,43.725,15.524999999999999,65.1,19.6,2.5,100.0,0.0,0.0,71.34502923976608,28.654970760233915,95.32019704433498,0.0,4.679802955665025,0.0,98.13519813519814,1.8648018648018647,92.3076923076923,7.6923076923076925,0.0,17.142857142857142,62.857142857142854,8.571428571428571,11.428571428571429,0.0,92.6829268292683,7.317073170731707,0.0,1.4198782961460445,25.760649087221093,72.00811359026369,0.4056795131845842,0.0,0.4056795131845842,0.0,10.818713450292398,26.023391812865498,9.941520467836257,33.62573099415205,0.8771929824561403,18.71345029239766,61.38328530259366,4.899135446685879,33.71757925072046,Fair
1911,Lambton Kent DSB,Pub Dist Sch Brd (E/F),Public,Secondary,English,9-12,Sarnia,401.0,0.0,100.0,0.0,0.0,95.2,0.0,20.6,14.5,10.5,-28.0,49.95,14.075,51.50000000000001,34.4,2.625,95.08196721311475,0.0,4.918032786885246,58.875739644970416,41.124260355029584,93.65994236311239,0.0,6.051873198847262,0.2881844380403458,94.87951807228916,5.120481927710843,80.12048192771084,18.373493975903614,1.5060240963855422,9.836065573770492,57.377049180327866,0.0,32.78688524590164,0.0,98.34710743801654,1.6528925619834711,0.0,1.6713091922005572,36.49025069637883,60.724233983286915,0.0,1.1142061281337048,0.0,0.0,8.791208791208792,26.00732600732601,8.424908424908425,31.5018315018315,2.197802197802198,23.076923076923077,57.299270072992705,3.64963503649635,39.05109489051095,Bad
1912,Lambton Kent DSB,Pub Dist Sch Brd (E/F),Public,Secondary,English,9-12,Blenheim,281.0,0.0,100.0,0.0,0.0,27.4,0.0,12.7,10.8,51.333333333333336,-16.666666666666668,47.275,15.075,56.225,28.8,2.1750000000000003,72.0,0.0,28.000000000000004,54.83870967741935,45.16129032258064,94.56521739130434,0.0,5.072463768115942,0.36231884057971014,97.59450171821305,2.405498281786942,94.05594405594405,5.944055944055944,0.0,45.0,30.0,0.0,25.0,0.0,64.0625,35.9375,0.0,3.932584269662921,32.30337078651686,62.92134831460674,0.8426966292134831,0.0,0.0,0.0,26.05042016806723,34.03361344537815,6.302521008403361,24.369747899159663,0.8403361344537815,8.403361344537815,52.892561983471076,4.132231404958678,42.97520661157025,Bad
1913,Lambton Kent DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Thedford,188.0,0.0,100.0,0.0,0.0,17.5,0.0,23.3,19.2,63.666666666666664,8.833333333333334,45.7,15.625,60.175,23.725,2.3000000000000003,87.77777777777777,0.0,12.222222222222221,62.28571428571429,37.714285714285715,96.79012345679013,0.0,3.2098765432098766,0.0,98.45758354755783,1.5424164524421593,92.2879177377892,7.712082262210797,0.0,6.666666666666667,86.66666666666667,6.666666666666667,0.0,0.0,81.92090395480226,18.07909604519774,0.0,2.4017467248908297,34.93449781659388,62.66375545851528,0.0,0.0,0.0,0.0,20.54380664652568,33.23262839879154,10.574018126888216,24.773413897280967,1.5105740181268883,9.365558912386707,55.42168674698795,3.313253012048193,41.265060240963855,Fair
1914,Lambton Kent DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Point Edward,170.0,0.0,100.0,0.0,0.0,15.2,0.0,13.7,36.1,63.833333333333336,-5.166666666666667,47.625,11.6,62.074999999999996,26.325,2.125,76.31578947368422,0.0,23.684210526315788,59.610027855153206,40.389972144846794,93.62745098039215,0.24509803921568626,5.88235294117647,0.24509803921568626,99.5085995085995,0.4914004914004914,91.64619164619164,8.353808353808354,0.0,13.333333333333334,86.66666666666667,0.0,0.0,0.0,87.43455497382199,12.56544502617801,0.0,2.2267206477732793,31.17408906882591,65.78947368421053,0.0,0.0,0.8097165991902834,0.0,17.086834733893557,31.092436974789916,14.005602240896359,25.210084033613445,0.8403361344537815,11.76470588235294,51.532033426183844,4.456824512534819,44.01114206128134,Fair
1915,Lambton Kent DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Brigden,215.0,0.0,100.0,0.0,0.0,18.6,0.0,7.5,29.4,55.666666666666664,1.8333333333333333,42.55,16.075,64.75,19.1,2.525,94.73684210526315,0.0,5.263157894736842,68.47826086956522,31.521739130434785,96.96969696969697,0.0,3.0303030303030303,0.0,98.71382636655949,1.2861736334405145,95.1923076923077,4.807692307692308,0.0,15.384615384615385,69.23076923076923,0.0,15.384615384615385,0.0,78.03030303030303,21.96969696969697,0.0,3.0456852791878175,41.370558375634516,55.0761421319797,0.0,0.0,0.5076142131979695,0.0,18.076923076923077,29.230769230769234,18.846153846153847,27.307692307692307,0.0,6.538461538461539,57.1969696969697,5.303030303030303,37.5,Bad
1916,Lambton Kent DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Bright's Grove,347.0,0.0,100.0,0.0,0.0,12.6,0.0,3.4,67.6,82.83333333333333,7.5,41.324999999999996,16.575,66.775,16.975,2.875,98.48484848484848,0.0,1.5151515151515151,68.85245901639344,31.147540983606557,92.91553133514986,0.0,7.084468664850137,0.0,97.0976253298153,2.9023746701846966,88.29787234042553,11.702127659574469,0.0,12.0,76.0,0.0,12.0,0.0,96.2406015037594,3.7593984962406015,0.0,1.7543859649122806,27.412280701754387,70.83333333333334,0.0,0.0,0.0,0.0,7.213114754098362,19.34426229508197,7.868852459016394,36.0655737704918,1.9672131147540985,27.54098360655738,63.19218241042345,2.9315960912052117,33.876221498371336,Excellent
1917,Lambton Kent DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Alvinston,264.0,0.0,100.0,0.0,0.0,15.1,0.0,13.2,25.7,69.5,11.833333333333334,40.925,16.775000000000002,66.5,16.8,2.5,91.04477611940298,0.0,8.955223880597014,62.093862815884485,37.90613718411552,91.91616766467065,0.0,8.08383233532934,0.0,94.26934097421203,5.730659025787966,90.14492753623189,7.246376811594203,2.608695652173913,0.0,78.26086956521739,0.0,21.73913043478261,0.0,73.91304347826086,26.08695652173913,0.0,1.7114914425427872,29.3398533007335,67.48166259168704,0.0,1.466992665036675,0.0,0.0,24.285714285714285,29.642857142857142,8.571428571428571,26.785714285714285,0.7142857142857143,10.0,61.702127659574465,2.8368794326241136,35.46099290780142,Fair
